# Columns: s_perp_min(1) s_perp_max(2) pi_min(3) pi_max(4) xi(5)
56 61 11 12 0.03323545107
61 66 11 12 0.02786894777
66 71 11 12 0.01370392
71 76 11 12 0.01611716434
76 81 11 12 0.006518961571
81 86 11 12 0.005922304213
86 91 11 12 -0.01017721667
91 96 11 12 0.003915939331
96 101 11 12 0.02134946558
1 6 12 13 0.7708563422
6 11 12 13 0.6874797529
11 16 12 13 0.5099676998
16 21 12 13 0.3155375729
21 26 12 13 0.2178012338
26 31 12 13 0.1331769983
31 36 12 13 0.1018923257
36 41 12 13 0.09362180808
41 46 12 13 0.05544323556
46 51 12 13 0.03274946422
51 56 12 13 0.04061680385
56 61 12 13 0.01988922762
61 66 12 13 0.03480130644
66 71 12 13 0.02185721702
71 76 12 13 0.02228192354
76 81 12 13 0.002788103035
81 86 12 13 0.005724822112
86 91 12 13 -0.003838118854
91 96 12 13 0.001316531247
96 101 12 13 -0.006091001383
1 6 13 14 0.7422809276
6 11 13 14 0.640709577
11 16 13 14 0.4079755089
16 21 13 14 0.2828680927
21 26 13 14 0.236731656
26 31 13 14 0.09306576256
31 36 13 14 0.09097762715
36 41 13 14 0.08666650187
41 46 13 14 0.0324350411
46 51 13 14 0.02967472722
51 56 13 14 0.02761797187
56 61 13 14 0.02077775031
61 66 13 14 0.04388450276
66 71 13 14 0.02615889235
71 76 13 14 0.01391755485
76 81 13 14 0.01785309974
81 86 13 14 -0.007205962398
86 91 13 14 0.006166719238
91 96 13 14 0.01996095826
96 101 13 14 0.007603756865
1 6 14 15 0.6477464913
6 11 14 15 0.5942346142
11 16 14 15 0.3497170172
16 21 14 15 0.2629486232
21 26 14 15 0.2098080498
26 31 14 15 0.08950618912
31 36 14 15 0.08179643952
36 41 14 15 0.07399425054
41 46 14 15 0.03529458389
46 51 14 15 0.01730925846
51 56 14 15 0.02412034801
56 61 14 15 0.03044120043
61 66 14 15 0.007467038817
66 71 14 15 0.02022969753
71 76 14 15 0.02427669135
76 81 14 15 0.01995370553
81 86 14 15 0.02335653924
86 91 14 15 0.01465260418
91 96 14 15 0.02609908856
96 101 14 15 0.01568304555
1 6 15 16 0.6045248963
6 11 15 16 0.4483572127
11 16 15 16 0.3716502506
16 21 15 16 0.2297172125
21 26 15 16 0.189916615
26 31 15 16 0.1466228782
31 36 15 16 0.1199443811
36 41 15 16 0.04156408786
41 46 15 16 0.03128133508
46 51 15 16 0.0466301279
51 56 15 16 0.01421041373
56 61 15 16 0.02855998344
61 66 15 16 0.03370612925
66 71 15 16 0.01997850481
71 76 15 16 0.007333357922
76 81 15 16 -0.00191542731
81 86 15 16 0.004501291705
